"Respirable Suspended Particulates (RSPMC), lat=23.2783, lon=113.5680 [CN_1353A]"
"Station: CN_1353A"
"Time Period (UTC+8): 20201219-20201225"
"Time","Height","ug/m3","Source","Status","Method ID"
2020/12/23 09:00:00,0.0000,89.000000,"AQ_CNEMC",-1,0
2020/12/23 09:00:00,0.0000,86.680600,"AQ_WAQI",-1,0
2020/12/23 11:00:00,0.0000,76.000000,"AQ_CNEMC",-1,0
2020/12/23 11:00:00,0.0000,74.800400,"AQ_WAQI",-1,0
2020/12/23 12:00:00,0.0000,69.000000,"AQ_CNEMC",-1,0
2020/12/23 12:00:00,0.0000,66.880200,"AQ_WAQI",-1,0
2020/12/23 13:00:00,0.0000,62.000000,"AQ_CNEMC",-1,0
2020/12/23 13:00:00,0.0000,60.940100,"AQ_WAQI",-1,0
2020/12/23 14:00:00,0.0000,59.000000,"AQ_CNEMC",-1,0
2020/12/23 14:00:00,0.0000,56.980000,"AQ_WAQI",-1,0
2020/12/23 15:00:00,0.0000,61.000000,"AQ_CNEMC",-1,0
2020/12/23 15:00:00,0.0000,58.960100,"AQ_WAQI",-1,0
2020/12/23 16:00:00,0.0000,54.000000,"AQ_CNEMC",-1,0
2020/12/23 16:00:00,0.0000,52.942200,"AQ_WAQI",-1,0
2020/12/23 17:00:00,0.0000,55.000000,"AQ_CNEMC",-1,0
2020/12/23 17:00:00,0.0000,52.942200,"AQ_WAQI",-1,0
2020/12/23 18:00:00,0.0000,42.000000,"AQ_CNEMC",-1,0
2020/12/23 18:00:00,0.0000,41.294900,"AQ_WAQI",-1,0
2020/12/23 19:00:00,0.0000,33.000000,"AQ_CNEMC",-1,0
2020/12/23 19:00:00,0.0000,31.765300,"AQ_WAQI",-1,0
2020/12/23 20:00:00,0.0000,56.000000,"AQ_CNEMC",-1,0
2020/12/23 20:00:00,0.0000,55.000000,"AQ_WAQI",-1,0
2020/12/23 21:00:00,0.0000,56.000000,"AQ_CNEMC",-1,0
2020/12/23 21:00:00,0.0000,55.000000,"AQ_WAQI",-1,0
2020/12/23 22:00:00,0.0000,65.000000,"AQ_CNEMC",-1,0
2020/12/23 22:00:00,0.0000,62.920200,"AQ_WAQI",-1,0
2020/12/23 23:00:00,0.0000,46.000000,"AQ_CNEMC",-1,0
2020/12/23 23:00:00,0.0000,44.471500,"AQ_WAQI",-1,0
2020/12/24 00:00:00,0.0000,44.000000,"AQ_CNEMC",-1,0
2020/12/24 00:00:00,0.0000,42.353800,"AQ_WAQI",-1,0
2020/12/24 01:00:00,0.0000,55.000000,"AQ_CNEMC",-1,0
2020/12/24 01:00:00,0.0000,52.942200,"AQ_WAQI",-1,0
2020/12/24 02:00:00,0.0000,71.000000,"AQ_CNEMC",-1,0
2020/12/24 02:00:00,0.0000,68.860300,"AQ_WAQI",-1,0
2020/12/24 03:00:00,0.0000,68.000000,"AQ_CNEMC",-1,0
2020/12/24 03:00:00,0.0000,66.880200,"AQ_WAQI",-1,0
2020/12/24 04:00:00,0.0000,58.000000,"AQ_CNEMC",-1,0
2020/12/24 04:00:00,0.0000,56.980000,"AQ_WAQI",-1,0
2020/12/24 05:00:00,0.0000,54.000000,"AQ_CNEMC",-1,0
2020/12/24 05:00:00,0.0000,52.942200,"AQ_WAQI",-1,0
2020/12/24 06:00:00,0.0000,50.000000,"AQ_CNEMC",-1,0
2020/12/24 06:00:00,0.0000,48.706800,"AQ_WAQI",-1,0
2020/12/24 07:00:00,0.0000,51.000000,"AQ_CNEMC",-1,0
2020/12/24 07:00:00,0.0000,49.765700,"AQ_WAQI",-1,0
2020/12/24 08:00:00,0.0000,47.000000,"AQ_CNEMC",-1,0
2020/12/24 08:00:00,0.0000,45.530300,"AQ_WAQI",-1,0
2020/12/24 09:00:00,0.0000,43.000000,"AQ_CNEMC",-1,0
2020/12/24 09:00:00,0.0000,42.353800,"AQ_WAQI",-1,0
2020/12/24 10:00:00,0.0000,34.000000,"AQ_CNEMC",-1,0
2020/12/24 10:00:00,0.0000,32.824200,"AQ_WAQI",-1,0
2020/12/24 11:00:00,0.0000,23.000000,"AQ_CNEMC",-1,0
2020/12/24 11:00:00,0.0000,22.235700,"AQ_WAQI",-1,0
2020/12/24 12:00:00,0.0000,20.000000,"AQ_CNEMC",-1,0
2020/12/24 12:00:00,0.0000,20.118000,"AQ_WAQI",-1,0
2020/12/24 13:00:00,0.0000,21.000000,"AQ_CNEMC",-1,0
2020/12/24 13:00:00,0.0000,21.176900,"AQ_WAQI",-1,0
2020/12/24 14:00:00,0.0000,17.000000,"AQ_CNEMC",-1,0
2020/12/24 14:00:00,0.0000,16.941500,"AQ_WAQI",-1,0
2020/12/24 16:00:00,0.0000,22.000000,"AQ_CNEMC",-1,0
2020/12/24 16:00:00,0.0000,21.176900,"AQ_WAQI",-1,0
2020/12/24 17:00:00,0.0000,26.000000,"AQ_CNEMC",-1,0
2020/12/24 17:00:00,0.0000,25.412300,"AQ_WAQI",-1,0
2020/12/24 18:00:00,0.0000,32.000000,"AQ_CNEMC",-1,0
2020/12/24 18:00:00,0.0000,31.765300,"AQ_WAQI",-1,0
2020/12/24 19:00:00,0.0000,36.000000,"AQ_CNEMC",-1,0
2020/12/24 19:00:00,0.0000,34.941900,"AQ_WAQI",-1,0
2020/12/24 20:00:00,0.0000,45.000000,"AQ_CNEMC",-1,0
2020/12/24 20:00:00,0.0000,43.412600,"AQ_WAQI",-1,0
2020/12/24 21:00:00,0.0000,46.000000,"AQ_CNEMC",-1,0
2020/12/24 21:00:00,0.0000,44.471500,"AQ_WAQI",-1,0
2020/12/24 22:00:00,0.0000,52.000000,"AQ_CNEMC",-1,0
2020/12/24 22:00:00,0.0000,50.824500,"AQ_WAQI",-1,0
2020/12/24 23:00:00,0.0000,53.000000,"AQ_CNEMC",-1,0
2020/12/24 23:00:00,0.0000,51.883400,"AQ_WAQI",-1,0
2020/12/25 00:00:00,0.0000,51.000000,"AQ_CNEMC",-1,0
2020/12/25 00:00:00,0.0000,49.765700,"AQ_WAQI",-1,0
2020/12/25 01:00:00,0.0000,51.000000,"AQ_CNEMC",-1,0
2020/12/25 01:00:00,0.0000,51.883400,"AQ_WAQI",-1,0
2020/12/25 02:00:00,0.0000,53.000000,"AQ_CNEMC",-1,0
2020/12/25 03:00:00,0.0000,57.000000,"AQ_CNEMC",-1,0
2020/12/25 03:00:00,0.0000,55.000000,"AQ_WAQI",-1,0
2020/12/25 04:00:00,0.0000,59.000000,"AQ_CNEMC",-1,0
2020/12/25 04:00:00,0.0000,56.980000,"AQ_WAQI",-1,0
2020/12/25 05:00:00,0.0000,62.000000,"AQ_CNEMC",-1,0
2020/12/25 05:00:00,0.0000,60.940100,"AQ_WAQI",-1,0
2020/12/25 06:00:00,0.0000,65.000000,"AQ_CNEMC",-1,0
2020/12/25 06:00:00,0.0000,62.920200,"AQ_WAQI",-1,0
2020/12/25 07:00:00,0.0000,65.000000,"AQ_CNEMC",-1,0
2020/12/25 07:00:00,0.0000,62.920200,"AQ_WAQI",-1,0
2020/12/25 08:00:00,0.0000,68.000000,"AQ_CNEMC",-1,0
2020/12/25 08:00:00,0.0000,66.880200,"AQ_WAQI",-1,0
2020/12/25 09:00:00,0.0000,70.000000,"AQ_CNEMC",-1,0
2020/12/25 09:00:00,0.0000,68.860300,"AQ_WAQI",-1,0
2020/12/25 10:00:00,0.0000,72.000000,"AQ_CNEMC",-1,0
2020/12/25 10:00:00,0.0000,70.840300,"AQ_WAQI",-1,0
2020/12/25 23:00:00,0.0000,53.000000,"AQ_CNEMC",-1,0
